8.00000000E+09, -1.41310000E+01,  0.00000000E+00
8.00500000E+09, -1.41595333E+01,  0.00000000E+00
8.01000000E+09, -1.40704323E+01,  0.00000000E+00
8.01500000E+09, -1.37647532E+01,  0.00000000E+00
8.02000000E+09, -1.38443277E+01,  0.00000000E+00
8.02500000E+09, -1.37148089E+01,  0.00000000E+00
8.03000000E+09, -1.38925958E+01,  0.00000000E+00
8.03500000E+09, -1.36847070E+01,  0.00000000E+00
8.04000000E+09, -1.34319700E+01,  0.00000000E+00
8.04500000E+09, -1.37019862E+01,  0.00000000E+00
8.05000000E+09, -1.35279697E+01,  0.00000000E+00
8.05500000E+09, -1.31581460E+01,  0.00000000E+00
8.06000000E+09, -1.36946953E+01,  0.00000000E+00
8.06500000E+09, -1.31338673E+01,  0.00000000E+00
8.07000000E+09, -1.32182215E+01,  0.00000000E+00
8.07500000E+09, -1.31628009E+01,  0.00000000E+00
8.08000000E+09, -1.30386602E+01,  0.00000000E+00
8.08500000E+09, -1.30460367E+01,  0.00000000E+00
8.09000000E+09, -1.31165613E+01,  0.00000000E+00
8.09500000E+09, -1.29382207E+01,  0.00000000E+00
8.10000000E+09, -1.29268499E+01,  0.00000000E+00
8.10500000E+09, -1.26322271E+01,  0.00000000E+00
8.11000000E+09, -1.28138942E+01,  0.00000000E+00
8.11500000E+09, -1.27995361E+01,  0.00000000E+00
8.12000000E+09, -1.28452806E+01,  0.00000000E+00
8.12500000E+09, -1.26135412E+01,  0.00000000E+00
8.13000000E+09, -1.26097280E+01,  0.00000000E+00
8.13500000E+09, -1.27584012E+01,  0.00000000E+00
8.14000000E+09, -1.24463829E+01,  0.00000000E+00
8.14500000E+09, -1.23892253E+01,  0.00000000E+00
8.15000000E+09, -1.23681586E+01,  0.00000000E+00
8.15500000E+09, -1.23802525E+01,  0.00000000E+00
8.16000000E+09, -1.23863276E+01,  0.00000000E+00
8.16500000E+09, -1.23132862E+01,  0.00000000E+00
8.17000000E+09, -1.20855215E+01,  0.00000000E+00
8.17500000E+09, -1.22310533E+01,  0.00000000E+00
8.18000000E+09, -1.20787620E+01,  0.00000000E+00
8.18500000E+09, -1.20016812E+01,  0.00000000E+00
8.19000000E+09, -1.20122967E+01,  0.00000000E+00
8.19500000E+09, -1.18554729E+01,  0.00000000E+00
8.20000000E+09, -1.19202541E+01,  0.00000000E+00
8.20500000E+09, -1.18994104E+01,  0.00000000E+00
8.21000000E+09, -1.17626229E+01,  0.00000000E+00
8.21500000E+09, -1.17102694E+01,  0.00000000E+00
8.22000000E+09, -1.18431211E+01,  0.00000000E+00
8.22500000E+09, -1.16312782E+01,  0.00000000E+00
8.23000000E+09, -1.14846354E+01,  0.00000000E+00
8.23500000E+09, -1.15074781E+01,  0.00000000E+00
8.24000000E+09, -1.14776190E+01,  0.00000000E+00
8.24500000E+09, -1.15677515E+01,  0.00000000E+00
8.25000000E+09, -1.13216512E+01,  0.00000000E+00
8.25500000E+09, -1.12237734E+01,  0.00000000E+00
8.26000000E+09, -1.12331384E+01,  0.00000000E+00
8.26500000E+09, -1.11068647E+01,  0.00000000E+00
8.27000000E+09, -1.08204547E+01,  0.00000000E+00
8.27500000E+09, -1.08033102E+01,  0.00000000E+00
8.28000000E+09, -1.09715046E+01,  0.00000000E+00
8.28500000E+09, -1.08963736E+01,  0.00000000E+00
8.29000000E+09, -1.08175206E+01,  0.00000000E+00
8.29500000E+09, -1.07069304E+01,  0.00000000E+00
8.30000000E+09, -1.09324171E+01,  0.00000000E+00
8.30500000E+09, -1.08089410E+01,  0.00000000E+00
8.31000000E+09, -1.04854473E+01,  0.00000000E+00
8.31500000E+09, -1.05159825E+01,  0.00000000E+00
8.32000000E+09, -1.04011391E+01,  0.00000000E+00
8.32500000E+09, -1.03062318E+01,  0.00000000E+00
8.33000000E+09, -1.01796237E+01,  0.00000000E+00
8.33500000E+09, -1.01866505E+01,  0.00000000E+00
8.34000000E+09, -1.02060736E+01,  0.00000000E+00
8.34500000E+09, -1.00267965E+01,  0.00000000E+00
8.35000000E+09, -1.01067677E+01,  0.00000000E+00
8.35500000E+09, -9.81076759E+00,  0.00000000E+00
8.36000000E+09, -9.93487424E+00,  0.00000000E+00
8.36500000E+09, -9.93415191E+00,  0.00000000E+00
8.37000000E+09, -9.62844303E+00,  0.00000000E+00
8.37500000E+09, -9.63586867E+00,  0.00000000E+00
8.38000000E+09, -9.49874042E+00,  0.00000000E+00
8.38500000E+09, -9.59395427E+00,  0.00000000E+00
8.39000000E+09, -9.28226811E+00,  0.00000000E+00
8.39500000E+09, -9.36878589E+00,  0.00000000E+00
8.40000000E+09, -9.51634706E+00,  0.00000000E+00
8.40500000E+09, -9.23242839E+00,  0.00000000E+00
8.41000000E+09, -9.28406731E+00,  0.00000000E+00
8.41500000E+09, -9.15614546E+00,  0.00000000E+00
